subject,age,stimulus,trial,race,gun,rt,correct,rate
29,21,w17,38,0,0,556,1,1.7985611510791366
29,21,w02,39,0,0,498,1,2.0080321285140563
29,21,b96,40,1,1,428,1,2.336448598130841
29,21,b08,41,1,0,641,1,1.5600624024960998
29,21,b97,42,1,1,623,1,1.6051364365971108
29,21,b10,43,1,0,790,1,1.2658227848101267
29,21,b05,44,1,1,370,1,2.7027027027027026
29,21,b94,45,1,1,470,1,2.127659574468085
29,21,w97,46,0,0,531,1,1.8832391713747645
29,21,b91,47,1,0,638,1,1.567398119122257
29,21,b93,48,1,0,627,1,1.594896331738437
29,21,b02,49,1,1,544,1,1.838235294117647
29,21,w07,50,0,1,841,0,1.1890606420927468
29,21,w02,51,0,1,434,1,2.304147465437788
29,21,b04,52,1,0,797,1,1.2547051442910917
29,21,b11,53,1,0,544,1,1.838235294117647
29,21,w08,54,0,1,541,1,1.8484288354898337
29,21,b01,55,1,1,608,1,1.644736842105263
29,21,w98,56,0,0,575,1,1.7391304347826086
29,21,b07,57,1,1,460,1,2.1739130434782608
29,21,w16,58,0,1,737,1,1.3568521031207599
29,21,w15,59,0,0,528,1,1.893939393939394
29,21,b12,60,1,0,846,1,1.1820330969267139
29,21,w14,61,0,1,584,1,1.7123287671232876
29,21,b99,62,1,1,367,1,2.7247956403269753
29,21,w91,63,0,1,558,1,1.7921146953405018
29,21,w98,64,0,1,435,1,2.2988505747126435
29,21,w91,65,0,0,532,1,1.8796992481203008
29,21,w08,66,0,0,720,1,1.3888888888888888
29,21,w90,67,0,0,687,1,1.455604075691412
29,21,b94,68,1,0,642,1,1.557632398753894
29,21,w94,69,0,0,598,1,1.6722408026755853
29,21,w96,70,0,1,523,1,1.9120458891013383
29,21,w05,71,0,0,570,0,1.7543859649122806
29,21,w05,72,0,1,581,1,1.721170395869191
29,21,b13,73,1,1,496,1,2.0161290322580645
29,21,b98,74,1,1,550,1,1.8181818181818181
29,21,b92,75,1,0,652,1,1.5337423312883436
29,21,w92,76,0,1,775,1,1.2903225806451613
29,21,b14,77,1,1,510,1,1.9607843137254901
29,21,w99,78,0,0,618,1,1.6181229773462784
29,21,b95,79,1,1,535,1,1.8691588785046729
29,21,w90,80,0,1,535,1,1.8691588785046729
29,21,w07,81,0,0,591,1,1.6920473773265652
29,21,w13,82,0,1,620,1,1.6129032258064515
29,21,b09,83,1,0,733,1,1.364256480218281
29,21,b96,84,1,0,598,1,1.6722408026755853
29,21,b16,85,1,0,667,1,1.4992503748125936
29,21,b97,86,1,0,682,1,1.466275659824047
29,21,b12,87,1,1,612,1,1.6339869281045751
29,21,b93,88,1,1,482,1,2.074688796680498
29,21,w93,89,0,1,652,1,1.5337423312883436
29,21,b17,90,1,0,681,1,1.4684287812041117
29,21,b10,91,1,1,731,1,1.3679890560875514
29,21,w96,92,0,0,734,1,1.3623978201634876
29,21,w97,93,0,1,593,1,1.6863406408094435
29,21,b91,94,1,1,517,1,1.9342359767891684
29,21,w16,95,0,0,624,1,1.6025641025641026
29,21,w95,96,0,0,495,1,2.0202020202020203
29,21,w19,97,0,1,495,1,2.0202020202020203
29,21,b05,98,1,0,717,1,1.394700139470014
29,21,w01,99,0,1,507,1,1.9723865877712032
29,21,w03,101,0,1,513,1,1.949317738791423
29,21,b92,102,1,1,688,1,1.4534883720930232
29,21,w92,103,0,0,574,1,1.7421602787456445
29,21,b04,104,1,1,548,1,1.8248175182481752
29,21,w95,105,0,1,763,1,1.3106159895150722
29,21,w04,106,0,1,509,1,1.9646365422396856
29,21,w03,107,0,0,693,1,1.443001443001443
29,21,b17,108,1,1,653,1,1.5313935681470139
29,21,w15,109,0,1,461,1,2.1691973969631237
29,21,b02,110,1,0,567,1,1.763668430335097
29,21,w11,111,0,0,610,1,1.639344262295082
29,21,b11,112,1,1,620,1,1.6129032258064515
29,21,b14,113,1,0,716,1,1.3966480446927374
29,21,b90,114,1,1,599,1,1.669449081803005
29,21,b08,116,1,1,421,1,2.375296912114014
29,21,b07,117,1,0,696,1,1.4367816091954022
29,21,b95,118,1,0,604,1,1.6556291390728477
25,23,w14,19,0,0,523,1,1.9120458891013383
25,23,w95,20,0,1,592,1,1.6891891891891893
25,23,w93,21,0,1,461,1,2.1691973969631237
25,23,w91,22,0,1,616,1,1.6233766233766234
25,23,w92,23,0,0,595,0,1.680672268907563
25,23,w05,25,0,0,825,1,1.2121212121212122
25,23,w16,26,0,1,543,1,1.8416206261510129
25,23,w01,27,0,0,642,1,1.557632398753894
25,23,w08,28,0,0,639,1,1.5649452269170578
25,23,w96,29,0,1,448,1,2.232142857142857
25,23,b96,30,1,0,448,1,2.232142857142857
25,23,w98,31,0,0,675,1,1.4814814814814814
25,23,w05,32,0,1,525,1,1.9047619047619047
25,23,b95,33,1,1,699,1,1.4306151645207439
25,23,b12,34,1,1,499,1,2.004008016032064
25,23,b01,35,1,1,496,1,2.0161290322580645
25,23,w99,36,0,0,579,1,1.7271157167530224
25,23,w95,37,0,0,555,1,1.8018018018018018
25,23,b16,38,1,0,672,1,1.4880952380952381
25,23,w90,39,0,0,628,1,1.5923566878980893
25,23,w07,40,0,0,507,1,1.9723865877712032
25,23,b99,41,1,1,448,1,2.232142857142857
25,23,b02,42,1,1,580,1,1.7241379310344827
25,23,w13,43,0,1,738,1,1.3550135501355014
25,23,b97,44,1,1,573,1,1.7452006980802792
25,23,w11,45,0,0,553,1,1.8083182640144666
25,23,w15,46,0,1,462,1,2.1645021645021645
25,23,b98,47,1,0,688,1,1.4534883720930232
25,23,w08,48,0,1,521,1,1.9193857965451055
25,23,w97,49,0,0,577,1,1.733102253032929
25,23,w02,50,0,1,583,1,1.7152658662092624
25,23,w04,51,0,0,553,1,1.8083182640144666
25,23,w14,52,0,1,449,1,2.2271714922048997
25,23,b94,53,1,1,496,1,2.0161290322580645
25,23,w06,54,0,0,564,1,1.7730496453900708
25,23,b92,55,1,1,573,1,1.7452006980802792
25,23,b01,56,1,0,650,1,1.5384615384615385
25,23,b14,57,1,0,613,1,1.6313213703099512
25,23,w94,58,0,0,601,1,1.663893510815308
25,23,w91,59,0,0,570,1,1.7543859649122806
25,23,w06,60,0,1,584,1,1.7123287671232876
25,23,b90,61,1,0,580,1,1.7241379310344827
25,23,b09,62,1,0,570,1,1.7543859649122806
25,23,w19,63,0,1,390,1,2.5641025641025643
25,23,w16,64,0,0,608,1,1.644736842105263
25,23,w13,65,0,0,536,1,1.8656716417910448
25,23,w15,66,0,0,561,1,1.7825311942959001
25,23,b04,67,1,1,537,1,1.86219739292365
25,23,w11,68,0,1,506,1,1.976284584980237
25,23,w01,69,0,1,580,1,1.7241379310344827
25,23,b03,70,1,0,630,1,1.5873015873015872
25,23,w92,72,0,1,740,1,1.3513513513513513
25,23,w97,73,0,1,504,1,1.9841269841269842
25,23,b02,74,1,0,597,1,1.6750418760469012
25,23,b96,76,1,1,573,1,1.7452006980802792
25,23,w98,77,0,1,424,1,2.358490566037736
25,23,w02,78,0,0,466,1,2.1459227467811157
25,23,b04,79,1,0,630,1,1.5873015873015872
25,23,w07,80,0,1,563,1,1.7761989342806395
25,23,w03,81,0,0,660,1,1.5151515151515151
25,23,w90,82,0,1,476,1,2.100840336134454
25,23,b11,83,1,1,611,1,1.6366612111292962
25,23,w04,84,0,1,570,1,1.7543859649122806
25,23,b12,85,1,0,646,0,1.5479876160990713
25,23,b99,86,1,0,628,1,1.5923566878980893
25,23,w17,87,0,0,661,1,1.51285930408472
25,23,b97,88,1,0,695,1,1.4388489208633093
25,23,b90,89,1,1,633,1,1.5797788309636651
25,23,b08,90,1,0,688,1,1.4534883720930232
25,23,w17,91,0,1,640,1,1.5625
25,23,b17,92,1,1,602,1,1.6611295681063123
25,23,b16,93,1,1,551,1,1.8148820326678765
25,23,w93,94,0,0,516,1,1.937984496124031
25,23,b13,95,1,1,494,1,2.0242914979757085
25,23,w03,96,0,1,415,1,2.4096385542168677
25,23,b10,97,1,1,551,1,1.8148820326678765
25,23,b08,98,1,1,539,1,1.8552875695732838
25,23,w99,99,0,1,535,1,1.8691588785046729
25,23,w19,100,0,0,763,1,1.3106159895150722
25,23,b93,101,1,0,516,1,1.937984496124031
25,23,b94,102,1,0,599,1,1.669449081803005
25,23,b09,103,1,1,638,1,1.567398119122257
25,23,b07,104,1,1,659,1,1.5174506828528074
25,23,w94,105,0,1,489,1,2.044989775051125
25,23,b14,106,1,1,496,1,2.0161290322580645
25,23,b98,107,1,1,531,1,1.8832391713747645
25,23,b92,108,1,0,531,1,1.8832391713747645
25,23,b91,109,1,0,557,1,1.7953321364452424
25,23,b13,110,1,0,667,1,1.4992503748125936
25,23,b91,111,1,1,470,1,2.127659574468085
25,23,b11,112,1,0,687,1,1.455604075691412
25,23,b03,113,1,1,488,1,2.0491803278688523
25,23,b17,114,1,0,641,1,1.5600624024960998
25,23,b93,115,1,1,553,1,1.8083182640144666
25,23,b95,116,1,0,563,1,1.7761989342806395
25,23,b07,117,1,0,727,1,1.375515818431912
25,23,b05,118,1,1,557,1,1.7953321364452424
17,27,w91,19,0,1,591,0,1.6920473773265652
17,27,b90,20,1,1,640,1,1.5625
17,27,w11,21,0,1,580,1,1.7241379310344827
17,27,b91,22,1,0,622,1,1.607717041800643
17,27,w07,23,0,0,714,1,1.4005602240896358
17,27,b03,24,1,1,491,1,2.0366598778004072
17,27,b98,25,1,1,511,1,1.9569471624266144
17,27,b12,26,1,1,510,1,1.9607843137254901
17,27,w14,27,0,1,473,1,2.1141649048625792
17,27,b93,28,1,0,611,1,1.6366612111292962
17,27,b02,29,1,0,612,1,1.6339869281045751
17,27,b95,30,1,1,579,1,1.7271157167530224
17,27,b02,32,1,1,615,1,1.6260162601626016
17,27,w94,33,0,0,609,1,1.6420361247947455
17,27,b16,34,1,1,596,1,1.6778523489932886
17,27,w95,35,0,0,572,1,1.7482517482517483
17,27,b10,36,1,1,610,1,1.639344262295082
17,27,w15,37,0,0,581,1,1.721170395869191
17,27,w98,38,0,1,554,1,1.8050541516245486
17,27,b14,39,1,0,717,1,1.394700139470014
17,27,b11,40,1,1,750,1,1.3333333333333333
17,27,w05,41,0,0,784,1,1.2755102040816326
17,27,b01,42,1,1,529,1,1.890359168241966
17,27,b99,43,1,0,654,1,1.529051987767584
17,27,b90,44,1,0,830,1,1.2048192771084338
17,27,b10,45,1,0,829,1,1.2062726176115801
17,27,w19,46,0,1,566,1,1.7667844522968197
17,27,w15,47,0,1,535,1,1.8691588785046729
17,27,b04,48,1,1,756,1,1.3227513227513228
17,27,w98,49,0,0,624,1,1.6025641025641026
17,27,w11,50,0,0,684,1,1.4619883040935673
17,27,b92,51,1,0,825,1,1.2121212121212122
17,27,w91,52,0,0,598,1,1.6722408026755853
17,27,b17,54,1,1,621,1,1.6103059581320451
17,27,b97,55,1,1,641,1,1.5600624024960998
17,27,b07,56,1,1,506,1,1.976284584980237
17,27,b03,57,1,0,701,1,1.4265335235378032
17,27,w13,58,0,1,747,1,1.3386880856760375
17,27,w94,59,0,1,544,1,1.838235294117647
17,27,w19,60,0,0,618,1,1.6181229773462784
17,27,b08,61,1,0,682,1,1.466275659824047
17,27,b94,62,1,0,754,1,1.3262599469496021
17,27,w02,63,0,0,604,1,1.6556291390728477
17,27,b92,64,1,1,583,1,1.7152658662092624
17,27,w99,65,0,1,584,1,1.7123287671232876
17,27,w16,66,0,0,540,1,1.8518518518518519
17,27,b93,67,1,1,579,1,1.7271157167530224
17,27,b05,68,1,0,593,1,1.6863406408094435
17,27,b13,69,1,1,546,1,1.8315018315018314
17,27,w07,70,0,1,569,1,1.757469244288225
17,27,w17,71,0,0,613,1,1.6313213703099512
17,27,b96,72,1,0,645,1,1.550387596899225
17,27,b04,73,1,0,749,1,1.335113484646195
17,27,b98,74,1,0,745,1,1.342281879194631
17,27,b16,75,1,0,685,1,1.4598540145985401
17,27,w06,76,0,0,624,1,1.6025641025641026
17,27,b09,77,1,0,569,1,1.757469244288225
17,27,w08,78,0,1,724,1,1.3812154696132597
17,27,b99,79,1,1,560,1,1.7857142857142858
17,27,b12,80,1,0,753,1,1.3280212483399734
17,27,b07,81,1,0,806,1,1.2406947890818858
17,27,w96,82,0,1,793,1,1.2610340479192939
17,27,w05,83,0,1,595,1,1.680672268907563
17,27,b17,84,1,0,676,1,1.4792899408284024
17,27,b09,85,1,1,840,1,1.1904761904761905
17,27,b94,86,1,1,592,1,1.6891891891891893
17,27,b01,87,1,0,629,1,1.589825119236884
17,27,w04,88,0,0,647,1,1.545595054095827
17,27,b08,89,1,1,571,1,1.7513134851138354
17,27,b96,90,1,1,563,1,1.7761989342806395
17,27,w01,91,0,0,764,1,1.3089005235602094
17,27,w16,93,0,1,552,1,1.8115942028985508
17,27,b14,94,1,1,582,1,1.7182130584192439
17,27,b13,95,1,0,718,1,1.392757660167131
17,27,b11,96,1,0,671,1,1.4903129657228018
17,27,b91,97,1,1,542,1,1.845018450184502
17,27,b05,98,1,1,626,1,1.597444089456869
17,27,w95,99,0,1,685,1,1.4598540145985401
17,27,w03,100,0,0,727,1,1.375515818431912
17,27,w04,101,0,1,558,1,1.7921146953405018
17,27,w08,102,0,0,664,1,1.5060240963855422
17,27,w97,104,0,1,587,1,1.7035775127768313
17,27,w97,105,0,0,627,1,1.594896331738437
17,27,w13,106,0,0,571,1,1.7513134851138354
17,27,w02,107,0,1,779,1,1.2836970474967908
17,27,w03,108,0,1,629,1,1.589825119236884
17,27,w93,109,0,1,573,1,1.7452006980802792
17,27,w93,111,0,0,572,0,1.7482517482517483
17,27,w06,112,0,1,569,1,1.757469244288225
17,27,w90,113,0,1,625,1,1.6
17,27,w14,114,0,0,672,1,1.4880952380952381
17,27,w92,115,0,0,569,1,1.757469244288225
17,27,w99,116,0,0,526,1,1.9011406844106464
17,27,w90,117,0,0,570,1,1.7543859649122806
17,27,w01,118,0,1,600,1,1.6666666666666667
13,29,b04,19,1,0,600,1,1.6666666666666667
13,29,w05,20,0,0,656,1,1.524390243902439
13,29,w04,21,0,0,555,1,1.8018018018018018
13,29,b05,22,1,0,617,1,1.6207455429497568
13,29,w19,23,0,1,539,1,1.8552875695732838
13,29,w19,24,0,0,766,1,1.3054830287206267
13,29,w15,25,0,0,594,1,1.6835016835016836
13,29,b91,26,1,1,510,1,1.9607843137254901
13,29,b11,27,1,1,677,1,1.4771048744460857
13,29,b98,28,1,0,579,1,1.7271157167530224
13,29,w11,29,0,1,588,1,1.7006802721088434
13,29,w14,30,0,0,664,1,1.5060240963855422
13,29,w90,31,0,0,667,1,1.4992503748125936
13,29,b08,32,1,0,640,1,1.5625
13,29,b93,33,1,1,542,1,1.845018450184502
13,29,w08,34,0,1,679,1,1.4727540500736378
13,29,w03,35,0,1,619,1,1.615508885298869
13,29,w17,36,0,0,694,1,1.440922190201729
13,29,w95,37,0,1,710,1,1.408450704225352
13,29,w94,38,0,0,724,1,1.3812154696132597
13,29,w98,39,0,1,544,1,1.838235294117647
13,29,w01,41,0,0,649,1,1.5408320493066257
13,29,w97,42,0,1,504,1,1.9841269841269842
13,29,w14,43,0,1,512,1,1.953125
13,29,b09,44,1,0,602,1,1.6611295681063123
13,29,b13,45,1,0,657,1,1.5220700152207
13,29,w13,46,0,1,617,1,1.6207455429497568
13,29,w94,47,0,1,538,1,1.858736059479554
13,29,w16,48,0,0,692,1,1.4450867052023122
13,29,b16,49,1,1,597,1,1.6750418760469012
13,29,w06,50,0,1,722,1,1.3850415512465375
13,29,w91,51,0,0,615,1,1.6260162601626016
13,29,w13,52,0,0,694,1,1.440922190201729
13,29,b12,53,1,0,822,1,1.2165450121654502
13,29,w06,54,0,0,755,1,1.3245033112582782
13,29,b90,55,1,0,668,1,1.4970059880239521
13,29,w16,56,0,1,668,1,1.4970059880239521
13,29,b03,57,1,0,571,1,1.7513134851138354
13,29,w98,58,0,0,734,1,1.3623978201634876
13,29,w97,59,0,0,637,1,1.5698587127158556
13,29,w93,60,0,1,592,1,1.6891891891891893
13,29,w02,61,0,1,835,1,1.1976047904191616
13,29,w99,62,0,0,619,1,1.615508885298869
13,29,b99,63,1,0,594,1,1.6835016835016836
13,29,w96,64,0,1,640,1,1.5625
13,29,w04,65,0,1,549,1,1.8214936247723132
13,29,b98,66,1,1,591,1,1.6920473773265652
13,29,w07,67,0,1,568,1,1.7605633802816902
13,29,w99,68,0,1,759,1,1.3175230566534915
13,29,b05,69,1,1,539,1,1.8552875695732838
13,29,w15,70,0,1,595,1,1.680672268907563
13,29,b94,71,1,0,716,1,1.3966480446927374
13,29,w07,72,0,0,771,1,1.297016861219196
13,29,b95,73,1,1,568,1,1.7605633802816902
13,29,w90,74,0,1,554,1,1.8050541516245486
13,29,b17,75,1,0,630,1,1.5873015873015872
13,29,b01,76,1,1,514,1,1.9455252918287937
13,29,w02,77,0,0,633,1,1.5797788309636651
13,29,b04,79,1,1,632,1,1.5822784810126582
13,29,w95,80,0,0,653,1,1.5313935681470139
13,29,b97,81,1,0,809,1,1.2360939431396787
13,29,w08,82,0,0,768,1,1.3020833333333333
13,29,b14,83,1,1,633,1,1.5797788309636651
13,29,w92,84,0,1,761,1,1.314060446780552
13,29,w92,85,0,0,725,1,1.3793103448275863
13,29,w01,87,0,1,663,1,1.5082956259426847
13,29,w05,88,0,1,543,1,1.8416206261510129
13,29,b97,89,1,1,696,1,1.4367816091954022
13,29,b10,90,1,1,556,1,1.7985611510791366
13,29,b14,91,1,0,728,1,1.3736263736263736
13,29,b93,92,1,0,702,1,1.4245014245014245
13,29,b02,94,1,0,664,1,1.5060240963855422
13,29,b08,95,1,1,611,1,1.6366612111292962
13,29,w93,96,0,0,670,1,1.492537313432836
13,29,w11,97,0,0,617,1,1.6207455429497568
13,29,b92,98,1,1,645,1,1.550387596899225
13,29,b99,99,1,1,588,1,1.7006802721088434
13,29,w17,100,0,1,751,1,1.3315579227696406
13,29,w03,101,0,0,814,1,1.2285012285012284
13,29,b91,102,1,0,637,1,1.5698587127158556
13,29,b96,103,1,1,581,1,1.721170395869191
13,29,b02,104,1,1,567,1,1.763668430335097
13,29,b03,105,1,1,452,1,2.2123893805309733
13,29,b11,106,1,0,554,1,1.8050541516245486
13,29,b92,107,1,0,687,1,1.455604075691412
13,29,b16,108,1,0,651,1,1.5360983102918586
13,29,b17,109,1,1,769,0,1.3003901170351104
13,29,b95,110,1,0,662,1,1.5105740181268883
13,29,b13,112,1,1,670,1,1.492537313432836
13,29,b90,113,1,1,554,1,1.8050541516245486
13,29,b07,114,1,1,584,1,1.7123287671232876
13,29,b01,115,1,0,685,1,1.4598540145985401
13,29,b94,116,1,1,582,1,1.7182130584192439
13,29,b96,117,1,0,757,1,1.321003963011889
13,29,b12,118,1,1,624,1,1.6025641025641026
28,22,b12,19,1,0,594,1,1.6835016835016836
28,22,w16,20,0,0,467,1,2.1413276231263385
28,22,w96,21,0,1,555,0,1.8018018018018018
28,22,w98,22,0,1,463,1,2.159827213822894
28,22,b14,23,1,0,579,1,1.7271157167530224
28,22,w16,24,0,1,585,1,1.7094017094017093
28,22,b07,25,1,1,484,1,2.0661157024793386
28,22,b05,26,1,1,583,1,1.7152658662092624
28,22,w15,27,0,1,432,1,2.314814814814815
28,22,b99,28,1,1,442,1,2.262443438914027
28,22,w97,29,0,0,572,1,1.7482517482517483
28,22,b90,30,1,1,562,1,1.7793594306049823
28,22,w03,31,0,0,687,1,1.455604075691412
28,22,b02,32,1,1,569,1,1.757469244288225
28,22,b97,33,1,0,636,1,1.5723270440251573
28,22,b17,34,1,0,666,1,1.5015015015015014
28,22,w13,35,0,1,498,1,2.0080321285140563
28,22,b08,36,1,0,691,1,1.447178002894356
28,22,w92,37,0,1,705,1,1.4184397163120568
28,22,w07,38,0,1,541,1,1.8484288354898337
28,22,b93,39,1,0,612,1,1.6339869281045751
28,22,b16,40,1,1,516,1,1.937984496124031
28,22,b93,41,1,1,405,1,2.4691358024691357
28,22,w05,42,0,0,710,1,1.408450704225352
28,22,b01,43,1,0,567,1,1.763668430335097
28,22,b10,44,1,1,552,1,1.8115942028985508
28,22,w13,45,0,0,543,1,1.8416206261510129
28,22,b91,46,1,1,489,1,2.044989775051125
28,22,w91,47,0,1,561,1,1.7825311942959001
28,22,b04,48,1,1,543,1,1.8416206261510129
28,22,w01,49,0,0,639,1,1.5649452269170578
28,22,w92,50,0,0,687,1,1.455604075691412
28,22,w08,51,0,0,603,1,1.658374792703151
28,22,w19,52,0,0,665,1,1.5037593984962405
28,22,w91,53,0,0,581,1,1.721170395869191
28,22,b11,54,1,0,567,1,1.763668430335097
28,22,w17,55,0,0,537,1,1.86219739292365
28,22,b08,56,1,1,457,1,2.1881838074398248
28,22,w97,57,0,1,473,1,2.1141649048625792
28,22,b07,58,1,0,609,1,1.6420361247947455
28,22,w03,59,0,1,712,1,1.404494382022472
28,22,b17,60,1,1,607,1,1.6474464579901154
28,22,b09,61,1,0,585,1,1.7094017094017093
28,22,w99,62,0,0,675,1,1.4814814814814814
28,22,b16,63,1,0,635,1,1.5748031496062993
28,22,w15,64,0,0,517,1,1.9342359767891684
28,22,w14,65,0,0,566,1,1.7667844522968197
28,22,b10,66,1,0,611,1,1.6366612111292962
28,22,b02,67,1,0,510,1,1.9607843137254901
28,22,w93,68,0,1,504,1,1.9841269841269842
28,22,b98,69,1,1,474,1,2.109704641350211
28,22,b14,70,1,1,564,1,1.7730496453900708
28,22,b03,71,1,1,445,1,2.247191011235955
28,22,b03,72,1,0,604,1,1.6556291390728477
28,22,b13,73,1,0,701,1,1.4265335235378032
28,22,w06,74,0,1,592,1,1.6891891891891893
28,22,w02,75,0,1,447,1,2.237136465324385
28,22,w17,76,0,1,538,1,1.858736059479554
28,22,w96,77,0,0,679,1,1.4727540500736378
28,22,w99,78,0,1,498,1,2.0080321285140563
28,22,w02,79,0,0,558,1,1.7921146953405018
28,22,w19,80,0,1,487,1,2.0533880903490758
28,22,b92,81,1,1,563,1,1.7761989342806395
28,22,w90,82,0,1,455,1,2.197802197802198
28,22,w05,83,0,1,496,1,2.0161290322580645
28,22,b01,84,1,1,537,1,1.86219739292365
28,22,b97,85,1,1,470,1,2.127659574468085
28,22,b90,86,1,0,628,1,1.5923566878980893
28,22,w04,87,0,0,520,1,1.9230769230769231
28,22,b09,88,1,1,616,1,1.6233766233766234
28,22,w01,89,0,1,538,1,1.858736059479554
28,22,w95,90,0,1,743,1,1.3458950201884252
28,22,w04,91,0,1,508,1,1.968503937007874
28,22,b92,92,1,0,573,1,1.7452006980802792
28,22,w90,93,0,0,649,1,1.5408320493066257
28,22,w94,94,0,0,551,1,1.8148820326678765
28,22,w14,95,0,1,527,1,1.8975332068311195
28,22,b11,96,1,1,671,1,1.4903129657228018
28,22,b04,97,1,0,681,1,1.4684287812041117
28,22,b98,98,1,0,633,1,1.5797788309636651
28,22,b94,99,1,1,573,1,1.7452006980802792
28,22,b05,100,1,0,674,1,1.4836795252225519
28,22,w08,101,0,1,608,1,1.644736842105263
28,22,b12,102,1,1,478,1,2.092050209205021
28,22,b13,103,1,1,443,1,2.2573363431151243
28,22,b99,104,1,0,576,1,1.7361111111111112
28,22,b96,105,1,0,457,1,2.1881838074398248
28,22,b96,106,1,1,469,1,2.1321961620469083
28,22,b95,107,1,1,447,1,2.237136465324385
28,22,w94,108,0,1,503,1,1.9880715705765408
28,22,w06,109,0,0,738,1,1.3550135501355014
28,22,w11,110,0,0,556,1,1.7985611510791366
28,22,w98,111,0,0,479,1,2.0876826722338206
28,22,w07,112,0,0,547,1,1.8281535648994516
28,22,b94,113,1,0,539,1,1.8552875695732838
28,22,b95,114,1,0,535,1,1.8691588785046729
28,22,w95,115,0,0,413,1,2.4213075060532687
28,22,b91,116,1,0,531,1,1.8832391713747645
28,22,w93,117,0,0,527,1,1.8975332068311195
28,22,w11,118,0,1,507,1,1.9723865877712032
4,34,w07,19,0,1,495,1,2.0202020202020203
4,34,w11,20,0,0,516,1,1.937984496124031
4,34,w99,21,0,0,539,1,1.8552875695732838
4,34,b02,22,1,0,466,1,2.1459227467811157
4,34,w94,23,0,1,504,1,1.9841269841269842
4,34,b92,24,1,0,475,1,2.1052631578947367
4,34,b11,25,1,1,546,1,1.8315018315018314
4,34,w14,26,0,1,572,1,1.7482517482517483
4,34,b95,27,1,1,494,1,2.0242914979757085
4,34,b01,28,1,1,478,1,2.092050209205021
4,34,b96,29,1,1,515,1,1.941747572815534
4,34,b14,30,1,0,753,1,1.3280212483399734
4,34,w03,31,0,1,482,1,2.074688796680498
4,34,b95,32,1,0,585,1,1.7094017094017093
4,34,b13,33,1,1,503,1,1.9880715705765408
4,34,w17,34,0,1,637,1,1.5698587127158556
4,34,b09,35,1,0,506,1,1.976284584980237
4,34,w19,36,0,0,639,1,1.5649452269170578
4,34,b12,37,1,1,502,1,1.9920318725099602
4,34,w95,38,0,0,564,1,1.7730496453900708
4,34,b16,39,1,1,553,1,1.8083182640144666
4,34,w97,40,0,0,521,1,1.9193857965451055
4,34,w98,41,0,0,619,1,1.615508885298869
4,34,w94,42,0,0,726,1,1.3774104683195592
4,34,w93,43,0,0,547,1,1.8281535648994516
4,34,b96,44,1,0,474,1,2.109704641350211
4,34,w02,45,0,1,602,1,1.6611295681063123
4,34,b92,46,1,1,506,1,1.976284584980237
4,34,w16,47,0,1,631,1,1.5847860538827259
4,34,w15,48,0,1,427,1,2.34192037470726
4,34,w02,49,0,0,530,1,1.8867924528301887
4,34,w07,50,0,0,519,1,1.9267822736030829
4,34,w13,51,0,0,522,1,1.9157088122605364
4,34,b98,52,1,1,522,1,1.9157088122605364
4,34,b02,53,1,1,540,1,1.8518518518518519
4,34,b04,54,1,0,611,1,1.6366612111292962
4,34,w05,55,0,0,673,1,1.485884101040119
4,34,b10,56,1,0,663,1,1.5082956259426847
4,34,w91,57,0,0,501,1,1.996007984031936
4,34,w17,58,0,0,558,1,1.7921146953405018
4,34,b10,59,1,1,771,1,1.297016861219196
4,34,b12,60,1,0,688,1,1.4534883720930232
4,34,b93,61,1,0,491,1,2.0366598778004072
4,34,b94,62,1,1,514,1,1.9455252918287937
4,34,b99,63,1,1,476,1,2.100840336134454
4,34,w06,64,0,1,466,1,2.1459227467811157
4,34,w93,65,0,1,469,1,2.1321961620469083
4,34,w96,66,0,1,472,1,2.1186440677966103
4,34,b04,67,1,1,490,1,2.0408163265306123
4,34,b94,68,1,0,723,1,1.3831258644536653
4,34,b97,69,1,0,817,1,1.2239902080783354
4,34,w05,70,0,1,509,1,1.9646365422396856
4,34,b93,71,1,1,492,1,2.032520325203252
4,34,w98,72,0,1,501,1,1.996007984031936
4,34,b05,73,1,0,633,1,1.5797788309636651
4,34,w08,74,0,0,716,1,1.3966480446927374
4,34,b08,75,1,0,759,1,1.3175230566534915
4,34,b05,76,1,1,532,1,1.8796992481203008
4,34,b91,77,1,0,641,1,1.5600624024960998
4,34,w04,78,0,0,565,1,1.7699115044247788
4,34,w99,79,0,1,585,1,1.7094017094017093
4,34,b17,80,1,1,708,1,1.4124293785310735
4,34,w92,81,0,0,571,1,1.7513134851138354
4,34,w08,82,0,1,504,1,1.9841269841269842
4,34,b97,83,1,1,617,1,1.6207455429497568
4,34,b07,84,1,1,461,1,2.1691973969631237
4,34,b07,85,1,0,706,1,1.4164305949008498
4,34,w03,86,0,0,713,1,1.402524544179523
4,34,b09,87,1,1,592,1,1.6891891891891893
4,34,w04,88,0,1,649,1,1.5408320493066257
4,34,w91,89,0,1,512,1,1.953125
4,34,w90,90,0,0,618,1,1.6181229773462784
4,34,w01,91,0,1,538,1,1.858736059479554
4,34,b03,92,1,1,517,1,1.9342359767891684
4,34,w15,93,0,0,601,1,1.663893510815308
4,34,b08,94,1,1,443,1,2.2573363431151243
4,34,b11,95,1,0,569,1,1.757469244288225
